timestamp,resource_type,container_count,iteration,cpu_percent,memory_mb,cpu_ratio_system,mem_ratio_system
1770307934.139392459,cpu,4,28,3.90,514.824,0.1625,0.5468
1770307935.165946250,cpu,4,28,1.95,514.824,0.0813,0.5468
1770307936.190943149,cpu,4,28,0.00,514.824,0.0000,0.5468
1770307937.211922708,cpu,4,28,0.00,514.824,0.0000,0.5468
1770307938.233765775,cpu,4,28,1.96,514.824,0.0817,0.5468
1770307939.256221011,cpu,4,28,0.98,514.824,0.0408,0.5468
1770307940.277473997,cpu,4,28,0.00,514.824,0.0000,0.5468
1770307941.297782680,cpu,4,28,2.93,514.824,0.1221,0.5468
1770307945.520704367,cpu,4,29,4.87,514.793,0.2029,0.5468
1770307946.547510403,cpu,4,29,1.95,514.793,0.0813,0.5468
1770307947.573504257,cpu,4,29,2.92,514.793,0.1217,0.5468
1770307948.600564802,cpu,4,29,1.95,514.793,0.0813,0.5468
1770307949.625944215,cpu,4,29,0.00,514.793,0.0000,0.5468
1770307950.648623733,cpu,4,29,0.00,514.793,0.0000,0.5468
1770307951.669522650,cpu,4,29,1.95,514.793,0.0813,0.5468
1770307952.693465500,cpu,4,29,0.98,514.793,0.0408,0.5468
1770307953.716694040,cpu,4,29,1.95,514.793,0.0813,0.5468
1770307957.756647128,cpu,4,30,4.87,514.801,0.2029,0.5468
1770307958.782872353,cpu,4,30,3.90,514.801,0.1625,0.5468
1770307959.808750656,cpu,4,30,1.95,514.801,0.0813,0.5468
1770307960.834059814,cpu,4,30,0.98,514.801,0.0408,0.5468
1770307961.857305662,cpu,4,30,0.00,514.801,0.0000,0.5468
1770307962.878917274,cpu,4,30,1.95,514.801,0.0813,0.5468
1770307963.903131700,cpu,4,30,0.00,514.801,0.0000,0.5468
1770307964.927404021,cpu,4,30,2.93,514.801,0.1221,0.5468
1770307965.952852579,cpu,4,30,0.00,514.801,0.0000,0.5468
1770307971.763539496,network,1,1,2.93,514.812,0.1221,0.5468
1770307972.787549527,network,1,1,1.95,514.812,0.0813,0.5468
1770307973.810553841,network,1,1,0.00,514.812,0.0000,0.5468
1770307974.832997152,network,1,1,0.00,514.812,0.0000,0.5468
1770307975.854146692,network,1,1,0.98,514.812,0.0408,0.5468
1770307976.874764565,network,1,1,0.00,514.812,0.0000,0.5468
1770307980.975312337,network,1,2,1.95,514.828,0.0813,0.5469
1770307982.000183133,network,1,2,0.00,514.828,0.0000,0.5469
1770307983.022083766,network,1,2,1.96,514.828,0.0817,0.5469
1770307984.042680803,network,1,2,0.00,514.828,0.0000,0.5469
1770307985.064057260,network,1,2,0.98,514.828,0.0408,0.5469
1770307986.085053198,network,1,2,0.00,514.828,0.0000,0.5469
1770307990.281550776,network,1,3,1.95,514.816,0.0813,0.5468
1770307991.305201612,network,1,3,0.98,514.816,0.0408,0.5468
1770307992.326758592,network,1,3,0.00,514.816,0.0000,0.5468
1770307993.347453886,network,1,3,0.98,514.816,0.0408,0.5468
1770307994.367925424,network,1,3,0.00,514.816,0.0000,0.5468
1770307995.389791109,network,1,3,1.96,514.816,0.0817,0.5468
1770307999.399327586,network,1,4,1.95,514.789,0.0813,0.5468
1770308000.423221084,network,1,4,0.00,514.789,0.0000,0.5468
1770308001.446175828,network,1,4,1.96,514.789,0.0817,0.5468
1770308002.467676669,network,1,4,0.00,514.789,0.0000,0.5468
1770308003.488945096,network,1,4,0.00,514.789,0.0000,0.5468
1770308004.510314052,network,1,4,0.98,514.789,0.0408,0.5468
1770308008.548373374,network,1,5,1.95,514.816,0.0813,0.5468
1770308009.572439641,network,1,5,0.00,514.816,0.0000,0.5468
1770308010.593532185,network,1,5,1.96,514.816,0.0817,0.5468
1770308011.615672700,network,1,5,0.00,514.816,0.0000,0.5468
1770308012.636771942,network,1,5,0.00,514.816,0.0000,0.5468
1770308013.657344550,network,1,5,1.96,514.816,0.0817,0.5468
1770308017.875924823,network,1,6,0.98,514.797,0.0408,0.5468
1770308018.900071841,network,1,6,0.00,514.797,0.0000,0.5468
1770308019.922477864,network,1,6,1.96,514.797,0.0817,0.5468
1770308020.943672865,network,1,6,0.00,514.797,0.0000,0.5468
1770308021.964442782,network,1,6,0.00,514.797,0.0000,0.5468
1770308022.984968459,network,1,6,0.98,514.797,0.0408,0.5468
1770308027.314456494,network,1,7,1.95,514.793,0.0813,0.5468
1770308028.339105369,network,1,7,0.98,514.793,0.0408,0.5468
1770308029.360987906,network,1,7,0.00,514.793,0.0000,0.5468
1770308030.383058655,network,1,7,0.00,514.793,0.0000,0.5468
1770308031.404195221,network,1,7,1.96,514.793,0.0817,0.5468
1770308032.424785742,network,1,7,0.00,514.793,0.0000,0.5468
1770308033.445256299,network,1,7,0.00,514.793,0.0000,0.5468
1770308036.983700821,network,1,8,1.95,514.828,0.0813,0.5469
1770308038.007950323,network,1,8,0.98,514.828,0.0408,0.5469
1770308039.029344451,network,1,8,0.00,514.828,0.0000,0.5469
1770308040.051134644,network,1,8,0.98,514.828,0.0408,0.5469
1770308041.072688862,network,1,8,0.98,514.828,0.0408,0.5469
1770308042.093878689,network,1,8,0.00,514.828,0.0000,0.5469
1770308046.172657773,network,1,9,1.95,514.82,0.0813,0.5468
1770308047.196563637,network,1,9,0.98,514.82,0.0408,0.5468
1770308048.218144413,network,1,9,0.00,514.82,0.0000,0.5468
1770308049.239139198,network,1,9,0.98,514.82,0.0408,0.5468
1770308050.259730366,network,1,9,0.00,514.82,0.0000,0.5468
1770308051.280672185,network,1,9,0.98,514.82,0.0408,0.5468
1770308055.589745773,network,1,10,1.95,514.809,0.0813,0.5468
1770308056.614099370,network,1,10,0.98,514.809,0.0408,0.5468
1770308057.636302821,network,1,10,0.00,514.809,0.0000,0.5468
1770308058.658165634,network,1,10,0.98,514.809,0.0408,0.5468
1770308059.678981929,network,1,10,0.00,514.809,0.0000,0.5468
1770308060.699591552,network,1,10,0.98,514.809,0.0408,0.5468
1770308064.727317707,network,1,11,1.95,514.828,0.0813,0.5469
1770308065.751206244,network,1,11,0.98,514.828,0.0408,0.5469
1770308066.773931159,network,1,11,0.00,514.828,0.0000,0.5469
1770308067.796185627,network,1,11,0.98,514.828,0.0408,0.5469
1770308068.818042681,network,1,11,0.00,514.828,0.0000,0.5469
1770308069.838872030,network,1,11,1.96,514.828,0.0817,0.5469
1770308073.935990972,network,1,12,1.95,514.797,0.0813,0.5468
1770308074.960883062,network,1,12,0.98,514.797,0.0408,0.5468
1770308075.982730542,network,1,12,0.00,514.797,0.0000,0.5468
1770308077.003791657,network,1,12,0.00,514.797,0.0000,0.5468
1770308078.024666844,network,1,12,1.96,514.797,0.0817,0.5468
1770308079.045706213,network,1,12,0.00,514.797,0.0000,0.5468
1770308083.054744081,network,1,13,1.95,514.828,0.0813,0.5469
1770308084.078507582,network,1,13,0.00,514.828,0.0000,0.5469
1770308085.099520506,network,1,13,1.96,514.828,0.0817,0.5469
1770308086.120028137,network,1,13,0.00,514.828,0.0000,0.5469
1770308087.140419266,network,1,13,0.98,514.828,0.0408,0.5469
1770308088.160720138,network,1,13,0.00,514.828,0.0000,0.5469
1770308092.183778336,network,1,14,1.95,514.801,0.0813,0.5468
1770308093.207793206,network,1,14,0.00,514.801,0.0000,0.5468
1770308094.230626208,network,1,14,1.96,514.801,0.0817,0.5468
1770308095.251488478,network,1,14,0.00,514.801,0.0000,0.5468
1770308096.273016551,network,1,14,0.00,514.801,0.0000,0.5468
1770308097.294247287,network,1,14,0.98,514.801,0.0408,0.5468
1770308101.331300856,network,1,15,1.95,514.805,0.0813,0.5468
1770308102.354761812,network,1,15,0.98,514.805,0.0408,0.5468
1770308103.375739021,network,1,15,0.98,514.805,0.0408,0.5468
1770308104.396759496,network,1,15,0.00,514.805,0.0000,0.5468
1770308105.417166841,network,1,15,0.98,514.805,0.0408,0.5468
1770308106.437593007,network,1,15,0.00,514.805,0.0000,0.5468
1770308110.457496741,network,1,16,1.95,514.828,0.0813,0.5469
1770308111.480689564,network,1,16,0.00,514.828,0.0000,0.5469
1770308112.503265349,network,1,16,0.98,514.828,0.0408,0.5469
1770308113.524283315,network,1,16,0.98,514.828,0.0408,0.5469
1770308114.545628758,network,1,16,0.00,514.828,0.0000,0.5469
1770308115.566983573,network,1,16,0.98,514.828,0.0408,0.5469
1770308119.706674641,network,1,17,0.98,514.812,0.0408,0.5468
1770308120.731286356,network,1,17,1.95,514.812,0.0813,0.5468
1770308121.753319851,network,1,17,0.00,514.812,0.0000,0.5468
1770308122.774899507,network,1,17,0.00,514.812,0.0000,0.5468
1770308123.795816505,network,1,17,1.96,514.812,0.0817,0.5468
1770308124.816510221,network,1,17,0.00,514.812,0.0000,0.5468
1770308128.894156908,network,1,18,1.95,514.828,0.0813,0.5469
1770308129.917712821,network,1,18,0.98,514.828,0.0408,0.5469
1770308130.938525136,network,1,18,0.00,514.828,0.0000,0.5469
1770308131.958833593,network,1,18,0.98,514.828,0.0408,0.5469
1770308132.980434513,network,1,18,0.98,514.828,0.0408,0.5469
1770308134.001196521,network,1,18,0.98,514.828,0.0408,0.5469
1770308138.011311530,network,1,19,0.98,514.809,0.0408,0.5468
1770308139.034719765,network,1,19,0.98,514.809,0.0408,0.5468
1770308140.055566818,network,1,19,0.00,514.809,0.0000,0.5468
1770308141.077965246,network,1,19,0.98,514.809,0.0408,0.5468
1770308142.099544337,network,1,19,0.00,514.809,0.0000,0.5468
1770308143.120330371,network,1,19,0.98,514.809,0.0408,0.5468
1770308147.159299250,network,1,20,1.95,514.828,0.0813,0.5469
1770308148.182657569,network,1,20,0.98,514.828,0.0408,0.5469
1770308149.205104905,network,1,20,0.98,514.828,0.0408,0.5469
1770308150.227059116,network,1,20,0.00,514.828,0.0000,0.5469
1770308151.247969080,network,1,20,0.00,514.828,0.0000,0.5469
1770308152.268117314,network,1,20,0.98,514.828,0.0408,0.5469
1770308156.368042351,network,1,21,1.95,514.793,0.0813,0.5468
1770308157.392568545,network,1,21,0.98,514.793,0.0408,0.5468
1770308158.414218074,network,1,21,0.00,514.793,0.0000,0.5468
1770308159.435833800,network,1,21,0.98,514.793,0.0408,0.5468
1770308160.456695098,network,1,21,0.98,514.793,0.0408,0.5468
1770308161.477453033,network,1,21,0.00,514.793,0.0000,0.5468
1770308165.514880763,network,1,22,1.95,514.816,0.0813,0.5468
1770308166.538751803,network,1,22,0.98,514.816,0.0408,0.5468
1770308167.559641896,network,1,22,0.00,514.816,0.0000,0.5468
1770308168.582179139,network,1,22,0.98,514.816,0.0408,0.5468
1770308169.603108672,network,1,22,0.00,514.816,0.0000,0.5468
1770308170.623495169,network,1,22,0.98,514.816,0.0408,0.5468
1770308174.582399975,network,1,23,2.93,514.812,0.1221,0.5468
1770308175.606643830,network,1,23,0.00,514.812,0.0000,0.5468
1770308176.628036241,network,1,23,0.00,514.812,0.0000,0.5468
1770308177.649422808,network,1,23,0.98,514.812,0.0408,0.5468
1770308178.670558566,network,1,23,0.00,514.812,0.0000,0.5468
1770308179.691103066,network,1,23,0.98,514.812,0.0408,0.5468
1770308183.750732125,network,1,24,1.95,514.809,0.0813,0.5468
1770308184.774574170,network,1,24,0.00,514.809,0.0000,0.5468
1770308185.795426672,network,1,24,0.98,514.809,0.0408,0.5468
1770308186.817410778,network,1,24,0.98,514.809,0.0408,0.5468
1770308187.838089295,network,1,24,0.98,514.809,0.0408,0.5468
1770308188.858327703,network,1,24,0.00,514.809,0.0000,0.5468
1770308192.889372446,network,1,25,1.95,514.801,0.0813,0.5468
1770308193.912690136,network,1,25,0.00,514.801,0.0000,0.5468
1770308194.933314426,network,1,25,1.96,514.801,0.0817,0.5468
1770308195.955717780,network,1,25,0.00,514.801,0.0000,0.5468
1770308196.977028965,network,1,25,0.00,514.801,0.0000,0.5468
1770308197.997491915,network,1,25,0.98,514.801,0.0408,0.5468
1770308201.996053804,network,1,26,1.95,514.793,0.0813,0.5468
1770308203.019482255,network,1,26,0.98,514.793,0.0408,0.5468
1770308204.041025445,network,1,26,0.98,514.793,0.0408,0.5468
1770308205.062586897,network,1,26,0.00,514.793,0.0000,0.5468
1770308206.083697026,network,1,26,0.00,514.793,0.0000,0.5468
1770308207.104450385,network,1,26,0.98,514.793,0.0408,0.5468
1770308211.203957155,network,1,27,1.95,514.82,0.0813,0.5468
1770308212.227313477,network,1,27,0.98,514.82,0.0408,0.5468
1770308213.248196272,network,1,27,0.00,514.82,0.0000,0.5468
1770308214.268520250,network,1,27,0.00,514.82,0.0000,0.5468
1770308215.288721771,network,1,27,1.96,514.82,0.0817,0.5468
1770308216.308836696,network,1,27,0.00,514.82,0.0000,0.5468
1770308220.331041643,network,1,28,1.95,514.824,0.0813,0.5468
1770308221.355388548,network,1,28,0.00,514.824,0.0000,0.5468
1770308222.377416834,network,1,28,1.96,514.824,0.0817,0.5468
1770308223.398277081,network,1,28,0.00,514.824,0.0000,0.5468
1770308224.418694018,network,1,28,0.00,514.824,0.0000,0.5468
1770308225.439541906,network,1,28,0.98,514.824,0.0408,0.5468
1770308229.470990178,network,1,29,1.95,514.828,0.0813,0.5469
1770308230.494720723,network,1,29,0.00,514.828,0.0000,0.5469
1770308231.515784994,network,1,29,1.96,514.828,0.0817,0.5469
1770308232.535911264,network,1,29,0.00,514.828,0.0000,0.5469
1770308233.555961758,network,1,29,0.00,514.828,0.0000,0.5469
1770308234.575837693,network,1,29,0.98,514.828,0.0408,0.5469
1770308238.767732478,network,1,30,1.95,514.824,0.0813,0.5468
1770308239.791369456,network,1,30,0.98,514.824,0.0408,0.5468
1770308240.811848103,network,1,30,0.00,514.824,0.0000,0.5468
1770308241.832030478,network,1,30,0.98,514.824,0.0408,0.5468
1770308242.853116390,network,1,30,0.98,514.824,0.0408,0.5468
1770308243.873355456,network,1,30,0.00,514.824,0.0000,0.5468
1770308247.875511104,network,2,1,3.91,514.828,0.1629,0.5469
1770308248.899260207,network,2,1,0.00,514.828,0.0000,0.5469
1770308249.923424216,network,2,1,1.96,514.828,0.0817,0.5469
1770308250.945302665,network,2,1,0.00,514.828,0.0000,0.5469
1770308251.966086114,network,2,1,0.00,514.828,0.0000,0.5469
1770308252.987594457,network,2,1,1.96,514.828,0.0817,0.5469
1770308254.008007247,network,2,1,0.00,514.828,0.0000,0.5469
1770308255.029230156,network,2,1,0.98,514.828,0.0408,0.5469
1770308256.050031738,network,2,1,0.98,514.828,0.0408,0.5469
1770308257.070390982,network,2,1,0.00,514.828,0.0000,0.5469
1770308258.090706887,network,2,1,1.96,514.828,0.0817,0.5469
1770308259.111120693,network,2,1,0.98,514.828,0.0408,0.5469
1770308263.013353664,network,2,2,2.93,514.824,0.1221,0.5468
1770308264.037051834,network,2,2,1.96,514.824,0.0817,0.5468
1770308265.060030505,network,2,2,0.00,514.824,0.0000,0.5468
1770308266.080882689,network,2,2,1.96,514.824,0.0817,0.5468
1770308267.101162837,network,2,2,0.00,514.824,0.0000,0.5468
1770308268.121484687,network,2,2,0.98,514.824,0.0408,0.5468
1770308269.141836365,network,2,2,0.98,514.824,0.0408,0.5468
1770308270.164572912,network,2,2,0.00,514.824,0.0000,0.5468
1770308271.186758203,network,2,2,0.98,514.824,0.0408,0.5468
1770308272.208074642,network,2,2,0.98,514.824,0.0408,0.5468
1770308273.228317037,network,2,2,0.00,514.824,0.0000,0.5468
1770308274.249803227,network,2,2,1.96,514.824,0.0817,0.5468
1770308278.200770798,network,2,3,3.91,514.824,0.1629,0.5468
1770308279.225582098,network,2,3,0.98,514.824,0.0408,0.5468
1770308280.248619821,network,2,3,0.00,514.824,0.0000,0.5468
1770308281.270946392,network,2,3,0.98,514.824,0.0408,0.5468
1770308282.292004176,network,2,3,0.98,514.824,0.0408,0.5468
1770308283.312469306,network,2,3,0.98,514.824,0.0408,0.5468
1770308284.332552736,network,2,3,0.00,514.824,0.0000,0.5468
1770308285.352939249,network,2,3,0.98,514.824,0.0408,0.5468
1770308286.372808878,network,2,3,0.98,514.824,0.0408,0.5468
1770308287.392658182,network,2,3,0.98,514.824,0.0408,0.5468
1770308288.413792318,network,2,3,0.00,514.824,0.0000,0.5468
1770308289.434524100,network,2,3,0.98,514.824,0.0408,0.5468
1770308293.397757760,network,2,4,3.91,514.828,0.1629,0.5469
1770308294.421662890,network,2,4,0.98,514.828,0.0408,0.5469
1770308295.445590234,network,2,4,0.98,514.828,0.0408,0.5469
1770308296.467540726,network,2,4,0.00,514.828,0.0000,0.5469
1770308297.488421167,network,2,4,0.98,514.828,0.0408,0.5469
1770308298.508330129,network,2,4,0.00,514.828,0.0000,0.5469
1770308299.527970282,network,2,4,1.96,514.828,0.0817,0.5469
1770308300.548170718,network,2,4,0.00,514.828,0.0000,0.5469
1770308301.568378710,network,2,4,0.98,514.828,0.0408,0.5469
1770308302.589145718,network,2,4,0.98,514.828,0.0408,0.5469
1770308303.609708565,network,2,4,0.00,514.828,0.0000,0.5469
1770308304.631048875,network,2,4,0.98,514.828,0.0408,0.5469
1770308308.716722787,network,2,5,3.91,514.824,0.1629,0.5468
1770308309.741132183,network,2,5,0.98,514.824,0.0408,0.5468
1770308310.764569239,network,2,5,0.00,514.824,0.0000,0.5468
1770308311.785167197,network,2,5,1.96,514.824,0.0817,0.5468
1770308312.805299418,network,2,5,0.00,514.824,0.0000,0.5468
1770308313.825315068,network,2,5,0.98,514.824,0.0408,0.5468
1770308314.846726892,network,2,5,0.98,514.824,0.0408,0.5468
1770308315.867190590,network,2,5,0.98,514.824,0.0408,0.5468
1770308316.888004897,network,2,5,0.00,514.824,0.0000,0.5468
1770308317.908444482,network,2,5,0.98,514.824,0.0408,0.5468
1770308318.929051896,network,2,5,0.98,514.824,0.0408,0.5468
1770308319.949702002,network,2,5,0.00,514.824,0.0000,0.5468
1770308324.224371391,network,2,6,3.90,514.793,0.1625,0.5468
1770308325.249297566,network,2,6,0.00,514.793,0.0000,0.5468
1770308326.272324183,network,2,6,1.96,514.793,0.0817,0.5468
1770308327.293857371,network,2,6,0.00,514.793,0.0000,0.5468
1770308328.314247099,network,2,6,0.00,514.793,0.0000,0.5468
1770308329.335753917,network,2,6,1.96,514.793,0.0817,0.5468
1770308330.355953129,network,2,6,0.00,514.793,0.0000,0.5468
1770308331.377454853,network,2,6,0.98,514.793,0.0408,0.5468
1770308332.398475219,network,2,6,0.98,514.793,0.0408,0.5468
1770308333.419375876,network,2,6,0.00,514.793,0.0000,0.5468
1770308334.440081713,network,2,6,0.98,514.793,0.0408,0.5468
1770308335.461003830,network,2,6,0.00,514.793,0.0000,0.5468
1770308340.013203746,network,2,7,3.91,514.824,0.1629,0.5468
1770308341.037309400,network,2,7,0.98,514.824,0.0408,0.5468
1770308342.061201358,network,2,7,0.00,514.824,0.0000,0.5468
1770308343.082699262,network,2,7,0.98,514.824,0.0408,0.5468
1770308344.103988618,network,2,7,0.98,514.824,0.0408,0.5468
1770308345.124595175,network,2,7,0.00,514.824,0.0000,0.5468
1770308346.145246927,network,2,7,1.96,514.824,0.0817,0.5468
1770308347.165695621,network,2,7,0.00,514.824,0.0000,0.5468
1770308348.186011012,network,2,7,0.98,514.824,0.0408,0.5468
1770308349.206532676,network,2,7,0.00,514.824,0.0000,0.5468
1770308350.226651165,network,2,7,0.98,514.824,0.0408,0.5468
1770308351.247636695,network,2,7,0.98,514.824,0.0408,0.5468
1770308355.682503522,network,2,8,3.91,514.805,0.1629,0.5468
1770308356.706224652,network,2,8,0.98,514.805,0.0408,0.5468
1770308357.728860115,network,2,8,0.98,514.805,0.0408,0.5468
1770308358.749459954,network,2,8,0.00,514.805,0.0000,0.5468
1770308359.769400627,network,2,8,0.98,514.805,0.0408,0.5468
1770308360.789540337,network,2,8,0.98,514.805,0.0408,0.5468
1770308361.811117397,network,2,8,0.00,514.805,0.0000,0.5468
1770308362.831884646,network,2,8,0.98,514.805,0.0408,0.5468
1770308363.852889457,network,2,8,0.98,514.805,0.0408,0.5468
1770308364.873372983,network,2,8,0.98,514.805,0.0408,0.5468
1770308365.894321924,network,2,8,0.98,514.805,0.0408,0.5468
1770308366.915020710,network,2,8,0.98,514.805,0.0408,0.5468
1770308370.839482468,network,2,9,3.91,514.82,0.1629,0.5468
1770308371.863322257,network,2,9,0.00,514.82,0.0000,0.5468
1770308372.885992196,network,2,9,0.98,514.82,0.0408,0.5468
1770308373.906682719,network,2,9,0.98,514.82,0.0408,0.5468
1770308374.928138695,network,2,9,0.98,514.82,0.0408,0.5468
1770308375.949298162,network,2,9,0.98,514.82,0.0408,0.5468
1770308376.969585699,network,2,9,0.00,514.82,0.0000,0.5468
1770308377.990031817,network,2,9,0.98,514.82,0.0408,0.5468
1770308379.010324302,network,2,9,0.98,514.82,0.0408,0.5468
1770308380.030423237,network,2,9,0.98,514.82,0.0408,0.5468
1770308381.050775065,network,2,9,0.00,514.82,0.0000,0.5468
1770308382.071258932,network,2,9,1.96,514.82,0.0817,0.5468
1770308385.897333932,network,2,10,4.88,514.828,0.2033,0.5469
1770308386.921856632,network,2,10,0.00,514.828,0.0000,0.5469
1770308387.945182211,network,2,10,0.00,514.828,0.0000,0.5469
1770308388.967086472,network,2,10,1.96,514.828,0.0817,0.5469
1770308389.988502680,network,2,10,0.00,514.828,0.0000,0.5469
1770308391.009426344,network,2,10,0.98,514.828,0.0408,0.5469
1770308392.029725127,network,2,10,0.98,514.828,0.0408,0.5469
1770308393.050456565,network,2,10,0.00,514.828,0.0000,0.5469
1770308394.070839381,network,2,10,1.96,514.828,0.0817,0.5469
1770308395.091533705,network,2,10,0.00,514.828,0.0000,0.5469
1770308396.112175454,network,2,10,0.98,514.828,0.0408,0.5469
1770308397.132365757,network,2,10,1.96,514.828,0.0817,0.5469
1770308401.051616293,network,2,11,3.91,514.785,0.1629,0.5468
1770308402.076348971,network,2,11,0.98,514.785,0.0408,0.5468
1770308403.100317795,network,2,11,0.00,514.785,0.0000,0.5468
1770308404.121919778,network,2,11,1.96,514.785,0.0817,0.5468
1770308405.142487355,network,2,11,0.00,514.785,0.0000,0.5468
1770308406.162622033,network,2,11,0.00,514.785,0.0000,0.5468
1770308407.184265322,network,2,11,1.96,514.785,0.0817,0.5468
1770308408.205487220,network,2,11,0.00,514.785,0.0000,0.5468
1770308409.226377925,network,2,11,0.98,514.785,0.0408,0.5468
1770308410.246468198,network,2,11,0.98,514.785,0.0408,0.5468
1770308411.267514603,network,2,11,0.98,514.785,0.0408,0.5468
1770308412.288444007,network,2,11,0.00,514.785,0.0000,0.5468
1770308416.144102040,network,2,12,2.93,514.828,0.1221,0.5469
1770308417.168238099,network,2,12,0.98,514.828,0.0408,0.5469
1770308418.191275842,network,2,12,0.98,514.828,0.0408,0.5469
1770308419.211881411,network,2,12,0.98,514.828,0.0408,0.5469
1770308420.232335655,network,2,12,0.00,514.828,0.0000,0.5469
1770308421.252359026,network,2,12,1.96,514.828,0.0817,0.5469
1770308422.272318009,network,2,12,0.00,514.828,0.0000,0.5469
1770308423.292240054,network,2,12,0.98,514.828,0.0408,0.5469
1770308424.314210672,network,2,12,0.00,514.828,0.0000,0.5469
1770308425.334453817,network,2,12,0.98,514.828,0.0408,0.5469
1770308426.355470812,network,2,12,0.98,514.828,0.0408,0.5469
1770308427.375965906,network,2,12,0.98,514.828,0.0408,0.5469
1770308431.404719137,network,2,13,2.93,514.785,0.1221,0.5468
1770308432.428395758,network,2,13,0.98,514.785,0.0408,0.5468
1770308433.452230830,network,2,13,0.98,514.785,0.0408,0.5468
1770308434.473294527,network,2,13,0.00,514.785,0.0000,0.5468
1770308435.495117453,network,2,13,0.98,514.785,0.0408,0.5468
1770308436.515510028,network,2,13,0.98,514.785,0.0408,0.5468
1770308437.536053648,network,2,13,0.00,514.785,0.0000,0.5468
1770308438.556782576,network,2,13,0.98,514.785,0.0408,0.5468
1770308439.576647578,network,2,13,0.98,514.785,0.0408,0.5468
1770308440.597315723,network,2,13,0.00,514.785,0.0000,0.5468
1770308441.617736096,network,2,13,0.98,514.785,0.0408,0.5468
1770308442.638340663,network,2,13,1.96,514.785,0.0817,0.5468
1770308446.567074108,network,2,14,3.91,514.816,0.1629,0.5468
1770308447.591242331,network,2,14,0.00,514.816,0.0000,0.5468
1770308448.614606428,network,2,14,1.96,514.816,0.0817,0.5468
1770308449.636512079,network,2,14,0.00,514.816,0.0000,0.5468
1770308450.658124611,network,2,14,0.98,514.816,0.0408,0.5468
1770308451.678453076,network,2,14,0.98,514.816,0.0408,0.5468
1770308452.698731721,network,2,14,0.98,514.816,0.0408,0.5468
1770308453.718917027,network,2,14,0.00,514.816,0.0000,0.5468
1770308454.738816059,network,2,14,0.98,514.816,0.0408,0.5468
1770308455.760227034,network,2,14,0.98,514.816,0.0408,0.5468
1770308456.781216185,network,2,14,0.98,514.816,0.0408,0.5468
1770308457.802529149,network,2,14,0.98,514.816,0.0408,0.5468
1770308461.710995366,network,2,15,3.91,514.824,0.1629,0.5468
1770308462.735333746,network,2,15,0.98,514.824,0.0408,0.5468
1770308463.758736572,network,2,15,0.98,514.824,0.0408,0.5468
1770308464.779691964,network,2,15,0.00,514.824,0.0000,0.5468
1770308465.800795249,network,2,15,0.98,514.824,0.0408,0.5468
1770308466.822099198,network,2,15,0.00,514.824,0.0000,0.5468
1770308467.842850802,network,2,15,1.96,514.824,0.0817,0.5468
1770308468.863573792,network,2,15,0.00,514.824,0.0000,0.5468
1770308469.885107123,network,2,15,0.98,514.824,0.0408,0.5468
1770308470.905465129,network,2,15,0.98,514.824,0.0408,0.5468
1770308471.926319134,network,2,15,0.00,514.824,0.0000,0.5468
1770308472.946716358,network,2,15,1.96,514.824,0.0817,0.5468
1770308477.064583243,network,2,16,2.93,514.801,0.1221,0.5468
1770308478.088433781,network,2,16,1.95,514.801,0.0813,0.5468
1770308479.111820249,network,2,16,0.00,514.801,0.0000,0.5468
1770308480.132956828,network,2,16,0.98,514.801,0.0408,0.5468
1770308481.153568595,network,2,16,0.98,514.801,0.0408,0.5468
1770308482.173990418,network,2,16,0.00,514.801,0.0000,0.5468
1770308483.194277853,network,2,16,0.98,514.801,0.0408,0.5468
1770308484.215538191,network,2,16,0.98,514.801,0.0408,0.5468
1770308485.236619039,network,2,16,0.98,514.801,0.0408,0.5468
1770308486.257413766,network,2,16,0.98,514.801,0.0408,0.5468
1770308487.277347703,network,2,16,0.98,514.801,0.0408,0.5468
1770308488.297298824,network,2,16,0.98,514.801,0.0408,0.5468
1770308492.281854356,network,2,17,3.91,514.824,0.1629,0.5468
1770308493.305299130,network,2,17,0.98,514.824,0.0408,0.5468
1770308494.328341183,network,2,17,0.00,514.824,0.0000,0.5468
1770308495.349618554,network,2,17,1.96,514.824,0.0817,0.5468
1770308496.371115584,network,2,17,0.00,514.824,0.0000,0.5468
1770308497.392473901,network,2,17,0.98,514.824,0.0408,0.5468
1770308498.413455273,network,2,17,0.00,514.824,0.0000,0.5468
1770308499.434388786,network,2,17,0.98,514.824,0.0408,0.5468
1770308500.455078831,network,2,17,0.98,514.824,0.0408,0.5468
1770308501.475581776,network,2,17,0.98,514.824,0.0408,0.5468
1770308502.495538240,network,2,17,0.00,514.824,0.0000,0.5468
1770308503.515745922,network,2,17,1.96,514.824,0.0817,0.5468
1770308507.477484108,network,2,18,3.91,514.828,0.1629,0.5469
1770308508.501107893,network,2,18,0.00,514.828,0.0000,0.5469
1770308509.524037732,network,2,18,1.96,514.828,0.0817,0.5469
1770308510.546047736,network,2,18,0.98,514.828,0.0408,0.5469
1770308511.567656619,network,2,18,0.00,514.828,0.0000,0.5469
1770308512.588720376,network,2,18,0.00,514.828,0.0000,0.5469
1770308513.609533831,network,2,18,1.96,514.828,0.0817,0.5469
1770308514.630351842,network,2,18,0.00,514.828,0.0000,0.5469
1770308515.650623039,network,2,18,0.98,514.828,0.0408,0.5469
1770308516.670660762,network,2,18,0.00,514.828,0.0000,0.5469
